"entry_id","field_id","field_value","createdAt","updatedAt"
713,74,"547","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
714,84,"126.67139999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
714,85,"126.67139999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
714,74,"548","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
715,84,"264.7332","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
715,85,"264.7332","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
715,74,"549","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
717,82,"144.6996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
717,83,"144.6996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
717,74,"551","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
718,84,"173.8071","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
718,85,"173.8071","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
718,74,"552","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
719,82,"439.65659999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
719,83,"439.65659999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
719,74,"553","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
720,82,"3402","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
720,83,"3402","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
720,74,"554","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
721,84,"195.3297","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
721,85,"195.3297","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
721,74,"555","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
722,82,"301.7082","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
722,83,"301.7082","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
722,74,"556","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
723,84,"41.4018","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
723,85,"41.4018","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
723,74,"556","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
724,82,"62.4858","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
724,83,"62.4858","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
724,74,"557","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
725,68,"10","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
725,69,"10","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
725,74,"558","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
726,84,"222.9705","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
726,85,"222.9705","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
726,74,"558","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
727,68,"94.64274999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
727,69,"94.64274999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
727,74,"559","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
728,84,"195.7257","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
728,85,"195.7257","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
728,74,"560","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
729,68,"4.84725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
729,69,"4.84725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
729,74,"561","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
730,82,"145.13639999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
730,83,"145.13639999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
730,74,"561","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
731,84,"34.947","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
731,85,"34.947","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
731,74,"561","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
732,84,"175.47209999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
732,85,"175.47209999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
732,74,"562","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
733,84,"200.31840000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
733,85,"200.31840000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
733,74,"563","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
734,82,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
734,83,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
734,74,"564","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
735,84,"169.49790000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
735,85,"169.49790000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
735,74,"564","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
736,74,"565","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
737,84,"2471.1867","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
737,85,"2471.1867","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
737,74,"566","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
738,84,"462.2769","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
738,85,"462.2769","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
738,74,"567","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
739,84,"123.3576","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
739,85,"123.3576","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
739,74,"568","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
740,84,"120.2607","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
740,85,"120.2607","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
740,74,"569","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
741,84,"290.0925","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
741,85,"290.0925","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
741,74,"570","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
742,84,"344.50020000000006","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
742,85,"344.50020000000006","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
742,74,"571","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
743,84,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
743,85,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
743,74,"572","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
744,84,"155.5065","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
744,85,"155.5065","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
744,74,"573","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
745,84,"864.3771","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
745,85,"864.3771","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
745,74,"574","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
746,84,"278.2377","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
746,85,"278.2377","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
746,74,"575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
747,82,"285.804","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
747,83,"285.804","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
747,74,"576","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
748,84,"162.09","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
748,85,"162.09","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
748,74,"576","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
749,68,"42.28575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
749,69,"42.28575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
749,74,"577","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
750,68,"31.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
750,69,"31.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
750,74,"578","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
751,84,"44.85150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
751,85,"44.85150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
751,74,"578","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
752,84,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
752,85,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
752,74,"579","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
753,82,"55.7838","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
753,83,"55.7838","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
753,74,"580","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
754,84,"226.2096","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
754,85,"226.2096","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
754,74,"580","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
755,84,"263.6991","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
755,85,"263.6991","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
755,74,"581","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
756,84,"162","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
756,85,"162","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
756,74,"582","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
757,82,"38.757600000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
757,83,"38.757600000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
757,74,"583","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
758,84,"102.7413","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
758,85,"102.7413","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
758,74,"583","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
759,74,"584","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
760,84,"495.4149","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
760,85,"495.4149","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
760,74,"584","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
762,84,"185.32350000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
762,85,"185.32350000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
762,74,"586","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
763,82,"116.4144","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
763,83,"116.4144","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
763,74,"587","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
764,68,"813.3332500000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
764,69,"813.3332500000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
764,74,"588","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
765,84,"1128.7224","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
765,85,"1128.7224","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
765,74,"588","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
766,82,"1372.1148","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
766,83,"1372.1148","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
766,74,"589","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
767,84,"1747.6389","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
767,85,"1747.6389","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
767,74,"589","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
768,82,"123.26459999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
768,83,"123.26459999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
768,74,"590","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
769,84,"36.6282","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
769,85,"36.6282","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
769,74,"590","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
770,84,"28.250099999999996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
770,85,"28.250099999999996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
770,74,"591","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
771,74,"592","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
772,84,"73.2573","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
772,85,"73.2573","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
772,74,"592","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
773,82,"225.73680000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
773,83,"225.73680000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
773,74,"593","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
774,84,"292.6332","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
774,85,"292.6332","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
774,74,"594","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
775,84,"20.9124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
775,85,"20.9124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
775,74,"595","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
776,84,"219.9852","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
776,85,"219.9852","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
776,74,"596","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
777,82,"102.28200000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
777,83,"102.28200000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
777,74,"597","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
778,82,"118.0392","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
778,83,"118.0392","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
778,74,"598","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
779,82,"22.3134","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
779,83,"22.3134","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
779,74,"599","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
780,84,"42.16139999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
780,85,"42.16139999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
780,74,"599","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
781,84,"277.011","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
781,85,"277.011","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
781,74,"600","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
782,84,"824.9355","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
782,85,"824.9355","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
782,74,"601","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
783,84,"469.6479","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
783,85,"469.6479","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
783,74,"602","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
784,84,"15.9003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
784,85,"15.9003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
784,74,"603","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
785,68,"7.1427499999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
785,69,"7.1427499999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
785,74,"604","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
786,84,"39.951","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
786,85,"39.951","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
786,74,"605","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
787,82,"185.86860000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
787,83,"185.86860000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
787,74,"606","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
788,84,"161.1369","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
788,85,"161.1369","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
788,74,"607","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
789,68,"14.285749999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
789,69,"14.285749999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
789,74,"608","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
790,82,"83.565","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
790,83,"83.565","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
790,74,"609","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
791,82,"941.9334","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
791,83,"941.9334","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
791,74,"610","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
792,84,"443.89799999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
792,85,"443.89799999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
792,74,"610","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
793,82,"95.79180000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
793,83,"95.79180000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
793,74,"611","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
794,68,"23.4285","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
794,69,"23.4285","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
794,74,"612","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
795,82,"254.31659999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
795,83,"254.31659999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
795,74,"612","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
796,84,"144.6804","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
796,85,"144.6804","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
796,74,"612","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
797,68,"41.42850000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
797,69,"41.42850000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
797,74,"613","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
798,68,"6.90475","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
798,69,"6.90475","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
798,74,"614","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
799,82,"39.597","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
799,83,"39.597","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
799,74,"614","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
800,84,"20.3877","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
800,85,"20.3877","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
800,74,"614","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
801,68,"13.33325","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
801,69,"13.33325","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
801,74,"615","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
802,82,"73.6608","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
802,83,"73.6608","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
802,74,"615","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
803,84,"595.2627","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
803,85,"595.2627","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
803,74,"616","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
804,68,"237.5","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
804,69,"237.5","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
804,74,"617","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
805,84,"650.9286","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
805,85,"650.9286","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
805,74,"617","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
806,84,"48.5388","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
806,85,"48.5388","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
806,74,"618","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
807,84,"336.03119999999996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
807,85,"336.03119999999996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
807,74,"619","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
808,84,"212.3703","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
808,85,"212.3703","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
808,74,"620","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
809,84,"163.02960000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
809,85,"163.02960000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
809,74,"621","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
810,68,"7.1427499999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
810,69,"7.1427499999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
810,74,"622","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
811,84,"159.8544","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
811,85,"159.8544","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
811,74,"622","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
812,84,"1008.2853","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
812,85,"1008.2853","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
812,74,"623","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
813,84,"148.2714","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
813,85,"148.2714","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
813,74,"624","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
814,84,"53.001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
814,85,"53.001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
814,74,"625","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
815,84,"417.3561","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
815,85,"417.3561","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
815,74,"626","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
816,84,"472.07700000000006","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
816,85,"472.07700000000006","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
816,74,"627","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
817,84,"137.2878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
817,85,"137.2878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
817,74,"628","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
818,84,"268.2738","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
818,85,"268.2738","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
818,74,"629","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
819,68,"20","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
819,69,"20","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
819,74,"630","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
820,84,"8.0793","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
820,85,"8.0793","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
820,74,"630","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
821,82,"44.627399999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
821,83,"44.627399999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
821,74,"631","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
822,84,"149.8527","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
